"values","lat","lon","lat_index","lon_index"
297.505554199219,18.9065246582031,-155.240356445312,1,118
297.505615234375,18.9065246582031,-155.233154296875,1,119
297.4990234375,18.9065246582031,-155.225967407227,1,120
297.500610351562,18.9065246582031,-155.218765258789,1,121
297.498657226562,18.9065246582031,-155.211578369141,1,122
297.495727539062,18.9065246582031,-155.204376220703,1,123
297.495056152344,18.9065246582031,-155.197174072266,1,124
297.489562988281,18.9065246582031,-155.189987182617,1,125
297.490997314453,18.9065246582031,-155.18278503418,1,126
297.492858886719,18.9065246582031,-155.175598144531,1,127
297.491790771484,18.9065246582031,-155.168395996094,1,128
297.483551025391,18.9065246582031,-155.161193847656,1,129
297.477966308594,18.9065246582031,-155.154006958008,1,130
297.476501464844,18.9065246582031,-155.14680480957,1,131
297.483612060547,18.9065246582031,-155.139617919922,1,132
297.485992431641,18.9065246582031,-155.132415771484,1,133
297.482452392578,18.9065246582031,-155.125228881836,1,134
297.474700927734,18.9065246582031,-155.118026733398,1,135
297.464202880859,18.9065246582031,-155.110824584961,1,136
297.464752197266,18.9065246582031,-155.103637695312,1,137
297.475738525391,18.9065246582031,-155.096435546875,1,138
297.482757568359,18.9065246582031,-155.089248657227,1,139
297.492889404297,18.9065246582031,-155.082046508789,1,140
297.491058349609,18.9065246582031,-155.074859619141,1,141
297.482879638672,18.9065246582031,-155.067657470703,1,142
297.476257324219,18.9065246582031,-155.060455322266,1,143
297.475524902344,18.9065246582031,-155.053268432617,1,144
297.477752685547,18.9065246582031,-155.04606628418,1,145
297.480590820312,18.9065246582031,-155.038879394531,1,146
297.489227294922,18.9065246582031,-155.031677246094,1,147
297.489044189453,18.9065246582031,-155.024475097656,1,148
297.494415283203,18.9065246582031,-155.017288208008,1,149
297.491485595703,18.9065246582031,-155.01008605957,1,150
297.489837646484,18.9065246582031,-155.002899169922,1,151
297.493560791016,18.9065246582031,-154.995697021484,1,152
297.495727539062,18.9065246582031,-154.988510131836,1,153
297.501007080078,18.9065246582031,-154.981307983398,1,154
297.501098632812,18.9065246582031,-154.974105834961,1,155
297.500915527344,18.9065246582031,-154.966918945312,1,156
297.498779296875,18.9065246582031,-154.959716796875,1,157
297.501495361328,18.9065246582031,-154.952529907227,1,158
297.506317138672,18.9065246582031,-154.945327758789,1,159
297.504974365234,18.9065246582031,-154.938140869141,1,160
297.502655029297,18.9065246582031,-154.930938720703,1,161
297.500183105469,18.9065246582031,-154.923736572266,1,162
297.499633789062,18.9065246582031,-154.916549682617,1,163
297.497009277344,18.9065246582031,-154.90934753418,1,164
297.498809814453,18.9065246582031,-154.902160644531,1,165
297.497100830078,18.9065246582031,-154.894958496094,1,166
297.497009277344,18.9065246582031,-154.887771606445,1,167
297.495910644531,18.9065246582031,-154.880569458008,1,168
297.493133544922,18.9065246582031,-154.87336730957,1,169
297.494567871094,18.9065246582031,-154.866180419922,1,170
297.494750976562,18.9065246582031,-154.858978271484,1,171
297.496154785156,18.9065246582031,-154.851791381836,1,172
297.497741699219,18.9065246582031,-154.844589233398,1,173
297.498413085938,18.9065246582031,-154.837387084961,1,174
297.500671386719,18.9065246582031,-154.830200195312,1,175
297.504455566406,18.9065246582031,-154.822998046875,1,176
297.505462646484,18.9065246582031,-154.815811157227,1,177
297.50634765625,18.9065246582031,-154.808609008789,1,178
297.505187988281,18.9065246582031,-154.801422119141,1,179
297.509735107422,18.9065246582031,-154.794219970703,1,180
298.158355712891,18.913330078125,-156.082244873047,2,1
298.164367675781,18.913330078125,-156.075057983398,2,2
298.17138671875,18.913330078125,-156.067855834961,2,3
298.17578125,18.913330078125,-156.060668945312,2,4
298.180786132812,18.913330078125,-156.053466796875,2,5
298.180847167969,18.913330078125,-156.046279907227,2,6
298.182037353516,18.913330078125,-156.039077758789,2,7
298.184326171875,18.913330078125,-156.031875610352,2,8
298.18994140625,18.913330078125,-156.024688720703,2,9
298.193511962891,18.913330078125,-156.017486572266,2,10
298.200286865234,18.913330078125,-156.010299682617,2,11
298.203369140625,18.913330078125,-156.00309753418,2,12
298.207183837891,18.913330078125,-155.995895385742,2,13
298.207550048828,18.913330078125,-155.988708496094,2,14
298.204864501953,18.913330078125,-155.981506347656,2,15
298.202758789062,18.913330078125,-155.974319458008,2,16
298.1962890625,18.913330078125,-155.96711730957,2,17
298.197082519531,18.913330078125,-155.959930419922,2,18
298.198822021484,18.913330078125,-155.952728271484,2,19
298.201873779297,18.913330078125,-155.945526123047,2,20
298.205261230469,18.913330078125,-155.938339233398,2,21
298.206726074219,18.913330078125,-155.931137084961,2,22
298.209686279297,18.913330078125,-155.923950195312,2,23
298.213073730469,18.913330078125,-155.916748046875,2,24
298.212188720703,18.913330078125,-155.909561157227,2,25
298.206481933594,18.913330078125,-155.902359008789,2,26
298.201385498047,18.913330078125,-155.895156860352,2,27
298.192657470703,18.913330078125,-155.887969970703,2,28
298.184875488281,18.913330078125,-155.880767822266,2,29
298.173461914062,18.913330078125,-155.873580932617,2,30
298.168121337891,18.913330078125,-155.86637878418,2,31
298.161071777344,18.913330078125,-155.859176635742,2,32
298.158355712891,18.913330078125,-155.851989746094,2,33
298.154052734375,18.913330078125,-155.844787597656,2,34
298.148193359375,18.913330078125,-155.837600708008,2,35
298.144470214844,18.913330078125,-155.83039855957,2,36
298.137359619141,18.913330078125,-155.823211669922,2,37
298.125457763672,18.913330078125,-155.816009521484,2,38
298.115814208984,18.913330078125,-155.808807373047,2,39
298.106689453125,18.913330078125,-155.801620483398,2,40
298.096282958984,18.913330078125,-155.794418334961,2,41
298.090179443359,18.913330078125,-155.787231445312,2,42
298.083679199219,18.913330078125,-155.780029296875,2,43
298.082458496094,18.913330078125,-155.772842407227,2,44
298.075927734375,18.913330078125,-155.765640258789,2,45
298.071197509766,18.913330078125,-155.758438110352,2,46
298.0615234375,18.913330078125,-155.751251220703,2,47
298.049438476562,18.913330078125,-155.744049072266,2,48
298.041381835938,18.913330078125,-155.736862182617,2,49
298.026794433594,18.913330078125,-155.72966003418,2,50
298.016571044922,18.913330078125,-155.722473144531,2,51
298.005798339844,18.913330078125,-155.715270996094,2,52
298.004364013672,18.913330078125,-155.708068847656,2,53
298.012451171875,18.913330078125,-155.700881958008,2,54
298.029754638672,18.913330078125,-155.69367980957,2,55
298.032592773438,18.913330078125,-155.686492919922,2,56
299.569946289062,18.913330078125,-155.679290771484,2,57
299.374969482422,18.913330078125,-155.672088623047,2,58
297.569946289062,18.913330078125,-155.664901733398,2,59
297.577911376953,18.913330078125,-155.657699584961,2,60
297.580963134766,18.913330078125,-155.650512695312,2,61
297.590698242188,18.913330078125,-155.643310546875,2,62
297.589385986328,18.913330078125,-155.636123657227,2,63
297.583038330078,18.913330078125,-155.628921508789,2,64
297.582214355469,18.913330078125,-155.621719360352,2,65
297.585113525391,18.913330078125,-155.614532470703,2,66
297.590545654297,18.913330078125,-155.607330322266,2,67
297.596008300781,18.913330078125,-155.600143432617,2,68
297.596313476562,18.913330078125,-155.59294128418,2,69
297.597076416016,18.913330078125,-155.585754394531,2,70
297.592956542969,18.913330078125,-155.578552246094,2,71
297.584167480469,18.913330078125,-155.571350097656,2,72
297.579162597656,18.913330078125,-155.564163208008,2,73
297.575225830078,18.913330078125,-155.55696105957,2,74
297.570495605469,18.913330078125,-155.549774169922,2,75
297.570251464844,18.913330078125,-155.542572021484,2,76
297.571075439453,18.913330078125,-155.535385131836,2,77
297.573791503906,18.913330078125,-155.528182983398,2,78
297.572418212891,18.913330078125,-155.520980834961,2,79
297.578247070312,18.913330078125,-155.513793945312,2,80
297.586791992188,18.913330078125,-155.506591796875,2,81
297.594177246094,18.913330078125,-155.499404907227,2,82
297.602935791016,18.913330078125,-155.492202758789,2,83
297.597412109375,18.913330078125,-155.485000610352,2,84
297.589904785156,18.913330078125,-155.477813720703,2,85
297.578002929688,18.913330078125,-155.470611572266,2,86
297.565124511719,18.913330078125,-155.463424682617,2,87
297.55419921875,18.913330078125,-155.45622253418,2,88
297.548309326172,18.913330078125,-155.449035644531,2,89
297.551025390625,18.913330078125,-155.441833496094,2,90
297.559997558594,18.913330078125,-155.434631347656,2,91
297.573638916016,18.913330078125,-155.427444458008,2,92
297.579986572266,18.913330078125,-155.42024230957,2,93
297.579528808594,18.913330078125,-155.413055419922,2,94
297.569030761719,18.913330078125,-155.405853271484,2,95
297.553070068359,18.913330078125,-155.398666381836,2,96
297.538909912109,18.913330078125,-155.391464233398,2,97
297.531921386719,18.913330078125,-155.384262084961,2,98
297.534423828125,18.913330078125,-155.377075195312,2,99
297.541229248047,18.913330078125,-155.369873046875,2,100
297.547271728516,18.913330078125,-155.362686157227,2,101
297.547576904297,18.913330078125,-155.355484008789,2,102
297.543304443359,18.913330078125,-155.348281860352,2,103
297.536315917969,18.913330078125,-155.341094970703,2,104
297.537963867188,18.913330078125,-155.333892822266,2,105
297.537261962891,18.913330078125,-155.326705932617,2,106
297.528228759766,18.913330078125,-155.31950378418,2,107
297.527130126953,18.913330078125,-155.312316894531,2,108
297.522766113281,18.913330078125,-155.305114746094,2,109
297.518432617188,18.913330078125,-155.297912597656,2,110
297.516479492188,18.913330078125,-155.290725708008,2,111
297.516693115234,18.913330078125,-155.28352355957,2,112
297.514129638672,18.913330078125,-155.276336669922,2,113
297.509338378906,18.913330078125,-155.269134521484,2,114
297.502807617188,18.913330078125,-155.261947631836,2,115
297.498077392578,18.913330078125,-155.254745483398,2,116
297.495239257812,18.913330078125,-155.247543334961,2,117
297.488586425781,18.913330078125,-155.240356445312,2,118
297.488494873047,18.913330078125,-155.233154296875,2,119
297.494079589844,18.913330078125,-155.225967407227,2,120
297.496459960938,18.913330078125,-155.218765258789,2,121
297.502136230469,18.913330078125,-155.211578369141,2,122
297.510894775391,18.913330078125,-155.204376220703,2,123
297.503265380859,18.913330078125,-155.197174072266,2,124
297.489440917969,18.913330078125,-155.189987182617,2,125
297.479248046875,18.913330078125,-155.18278503418,2,126
297.467651367188,18.913330078125,-155.175598144531,2,127
297.472595214844,18.913330078125,-155.168395996094,2,128
297.478820800781,18.913330078125,-155.161193847656,2,129
297.480560302734,18.913330078125,-155.154006958008,2,130
297.48046875,18.913330078125,-155.14680480957,2,131
297.476654052734,18.913330078125,-155.139617919922,2,132
297.473968505859,18.913330078125,-155.132415771484,2,133
297.464263916016,18.913330078125,-155.125228881836,2,134
297.461334228516,18.913330078125,-155.118026733398,2,135
297.462615966797,18.913330078125,-155.110824584961,2,136
297.470397949219,18.913330078125,-155.103637695312,2,137
297.478149414062,18.913330078125,-155.096435546875,2,138
297.477691650391,18.913330078125,-155.089248657227,2,139
297.472229003906,18.913330078125,-155.082046508789,2,140
297.465118408203,18.913330078125,-155.074859619141,2,141
297.467163085938,18.913330078125,-155.067657470703,2,142
297.469635009766,18.913330078125,-155.060455322266,2,143
297.476470947266,18.913330078125,-155.053268432617,2,144
297.480682373047,18.913330078125,-155.04606628418,2,145
297.482238769531,18.913330078125,-155.038879394531,2,146
297.482330322266,18.913330078125,-155.031677246094,2,147
297.485137939453,18.913330078125,-155.024475097656,2,148
297.48681640625,18.913330078125,-155.017288208008,2,149
297.485412597656,18.913330078125,-155.01008605957,2,150
297.490875244141,18.913330078125,-155.002899169922,2,151
297.490905761719,18.913330078125,-154.995697021484,2,152
297.4951171875,18.913330078125,-154.988510131836,2,153
297.495971679688,18.913330078125,-154.981307983398,2,154
297.496704101562,18.913330078125,-154.974105834961,2,155
297.497619628906,18.913330078125,-154.966918945312,2,156
297.496337890625,18.913330078125,-154.959716796875,2,157
297.497985839844,18.913330078125,-154.952529907227,2,158
297.499633789062,18.913330078125,-154.945327758789,2,159
297.501861572266,18.913330078125,-154.938140869141,2,160
297.495635986328,18.913330078125,-154.930938720703,2,161
297.493682861328,18.913330078125,-154.923736572266,2,162
297.4912109375,18.913330078125,-154.916549682617,2,163
297.490112304688,18.913330078125,-154.90934753418,2,164
297.491027832031,18.913330078125,-154.902160644531,2,165
297.491241455078,18.913330078125,-154.894958496094,2,166
297.487457275391,18.913330078125,-154.887771606445,2,167
297.488922119141,18.913330078125,-154.880569458008,2,168
297.485992431641,18.913330078125,-154.87336730957,2,169
297.485961914062,18.913330078125,-154.866180419922,2,170
297.487396240234,18.913330078125,-154.858978271484,2,171
297.490936279297,18.913330078125,-154.851791381836,2,172
297.494140625,18.913330078125,-154.844589233398,2,173
297.497253417969,18.913330078125,-154.837387084961,2,174
297.500183105469,18.913330078125,-154.830200195312,2,175
297.502105712891,18.913330078125,-154.822998046875,2,176
297.503692626953,18.913330078125,-154.815811157227,2,177
297.5048828125,18.913330078125,-154.808609008789,2,178
297.508148193359,18.913330078125,-154.801422119141,2,179
297.506652832031,18.913330078125,-154.794219970703,2,180
298.198394775391,18.9201431274414,-156.082244873047,3,1
298.206024169922,18.9201431274414,-156.075057983398,3,2
298.21044921875,18.9201431274414,-156.067855834961,3,3
298.210998535156,18.9201431274414,-156.060668945312,3,4
298.212768554688,18.9201431274414,-156.053466796875,3,5
298.212707519531,18.9201431274414,-156.046279907227,3,6
298.219085693359,18.9201431274414,-156.039077758789,3,7
298.221862792969,18.9201431274414,-156.031875610352,3,8
298.228973388672,18.9201431274414,-156.024688720703,3,9
298.236358642578,18.9201431274414,-156.017486572266,3,10
298.242614746094,18.9201431274414,-156.010299682617,3,11
298.249908447266,18.9201431274414,-156.00309753418,3,12
298.253143310547,18.9201431274414,-155.995895385742,3,13
298.251953125,18.9201431274414,-155.988708496094,3,14
298.251861572266,18.9201431274414,-155.981506347656,3,15
298.247680664062,18.9201431274414,-155.974319458008,3,16
298.248382568359,18.9201431274414,-155.96711730957,3,17
298.249298095703,18.9201431274414,-155.959930419922,3,18
298.252624511719,18.9201431274414,-155.952728271484,3,19
298.257110595703,18.9201431274414,-155.945526123047,3,20
298.262603759766,18.9201431274414,-155.938339233398,3,21
298.270172119141,18.9201431274414,-155.931137084961,3,22
298.274719238281,18.9201431274414,-155.923950195312,3,23
298.279541015625,18.9201431274414,-155.916748046875,3,24
298.280639648438,18.9201431274414,-155.909561157227,3,25
298.283081054688,18.9201431274414,-155.902359008789,3,26
298.282165527344,18.9201431274414,-155.895156860352,3,27
298.278839111328,18.9201431274414,-155.887969970703,3,28
298.274230957031,18.9201431274414,-155.880767822266,3,29
298.268615722656,18.9201431274414,-155.873580932617,3,30
298.262939453125,18.9201431274414,-155.86637878418,3,31
298.256958007812,18.9201431274414,-155.859176635742,3,32
298.255249023438,18.9201431274414,-155.851989746094,3,33
298.254455566406,18.9201431274414,-155.844787597656,3,34
298.250335693359,18.9201431274414,-155.837600708008,3,35
298.246490478516,18.9201431274414,-155.83039855957,3,36
298.241058349609,18.9201431274414,-155.823211669922,3,37
298.23095703125,18.9201431274414,-155.816009521484,3,38
298.218139648438,18.9201431274414,-155.808807373047,3,39
298.204467773438,18.9201431274414,-155.801620483398,3,40
298.194061279297,18.9201431274414,-155.794418334961,3,41
298.182067871094,18.9201431274414,-155.787231445312,3,42
298.173400878906,18.9201431274414,-155.780029296875,3,43
298.166473388672,18.9201431274414,-155.772842407227,3,44
298.161560058594,18.9201431274414,-155.765640258789,3,45
298.15771484375,18.9201431274414,-155.758438110352,3,46
298.154907226562,18.9201431274414,-155.751251220703,3,47
298.148681640625,18.9201431274414,-155.744049072266,3,48
298.137878417969,18.9201431274414,-155.736862182617,3,49
298.125549316406,18.9201431274414,-155.72966003418,3,50
298.116851806641,18.9201431274414,-155.722473144531,3,51
298.1044921875,18.9201431274414,-155.715270996094,3,52
298.103546142578,18.9201431274414,-155.708068847656,3,53
298.108215332031,18.9201431274414,-155.700881958008,3,54
298.119567871094,18.9201431274414,-155.69367980957,3,55
298.107604980469,18.9201431274414,-155.686492919922,3,56
299.585540771484,18.9201431274414,-155.679290771484,3,57
299.393280029297,18.9201431274414,-155.672088623047,3,58
299.287902832031,18.9201431274414,-155.664901733398,3,59
297.575958251953,18.9201431274414,-155.657699584961,3,60
297.591430664062,18.9201431274414,-155.650512695312,3,61
297.556701660156,18.9201431274414,-155.643310546875,3,62
297.595092773438,18.9201431274414,-155.636123657227,3,63
297.584930419922,18.9201431274414,-155.628921508789,3,64
297.585174560547,18.9201431274414,-155.621719360352,3,65
297.584930419922,18.9201431274414,-155.614532470703,3,66
297.589080810547,18.9201431274414,-155.607330322266,3,67
297.593475341797,18.9201431274414,-155.600143432617,3,68
297.598754882812,18.9201431274414,-155.59294128418,3,69
297.596923828125,18.9201431274414,-155.585754394531,3,70
297.593414306641,18.9201431274414,-155.578552246094,3,71
297.586578369141,18.9201431274414,-155.571350097656,3,72
297.578704833984,18.9201431274414,-155.564163208008,3,73
297.571319580078,18.9201431274414,-155.55696105957,3,74
297.565521240234,18.9201431274414,-155.549774169922,3,75
297.561981201172,18.9201431274414,-155.542572021484,3,76
297.560028076172,18.9201431274414,-155.535385131836,3,77
297.561767578125,18.9201431274414,-155.528182983398,3,78
297.559204101562,18.9201431274414,-155.520980834961,3,79
297.564270019531,18.9201431274414,-155.513793945312,3,80
297.571899414062,18.9201431274414,-155.506591796875,3,81
297.583465576172,18.9201431274414,-155.499404907227,3,82
297.593231201172,18.9201431274414,-155.492202758789,3,83
297.5966796875,18.9201431274414,-155.485000610352,3,84
297.593933105469,18.9201431274414,-155.477813720703,3,85
297.588226318359,18.9201431274414,-155.470611572266,3,86
297.57666015625,18.9201431274414,-155.463424682617,3,87
297.564880371094,18.9201431274414,-155.45622253418,3,88
297.560577392578,18.9201431274414,-155.449035644531,3,89
297.562683105469,18.9201431274414,-155.441833496094,3,90
297.578491210938,18.9201431274414,-155.434631347656,3,91
297.592041015625,18.9201431274414,-155.427444458008,3,92
297.593536376953,18.9201431274414,-155.42024230957,3,93
297.578796386719,18.9201431274414,-155.413055419922,3,94
297.5546875,18.9201431274414,-155.405853271484,3,95
297.537811279297,18.9201431274414,-155.398666381836,3,96
297.529510498047,18.9201431274414,-155.391464233398,3,97
297.528503417969,18.9201431274414,-155.384262084961,3,98
297.531005859375,18.9201431274414,-155.377075195312,3,99
297.536987304688,18.9201431274414,-155.369873046875,3,100
297.539093017578,18.9201431274414,-155.362686157227,3,101
297.537017822266,18.9201431274414,-155.355484008789,3,102
297.533447265625,18.9201431274414,-155.348281860352,3,103
297.534210205078,18.9201431274414,-155.341094970703,3,104
297.53515625,18.9201431274414,-155.333892822266,3,105
297.537414550781,18.9201431274414,-155.326705932617,3,106
297.535980224609,18.9201431274414,-155.31950378418,3,107
297.530242919922,18.9201431274414,-155.312316894531,3,108
297.524536132812,18.9201431274414,-155.305114746094,3,109
297.520172119141,18.9201431274414,-155.297912597656,3,110
297.525634765625,18.9201431274414,-155.290725708008,3,111
297.530975341797,18.9201431274414,-155.28352355957,3,112
297.532165527344,18.9201431274414,-155.276336669922,3,113
297.518127441406,18.9201431274414,-155.269134521484,3,114
297.508636474609,18.9201431274414,-155.261947631836,3,115
297.497619628906,18.9201431274414,-155.254745483398,3,116
297.489837646484,18.9201431274414,-155.247543334961,3,117
297.487823486328,18.9201431274414,-155.240356445312,3,118
297.491790771484,18.9201431274414,-155.233154296875,3,119
297.490844726562,18.9201431274414,-155.225967407227,3,120
297.495544433594,18.9201431274414,-155.218765258789,3,121
297.506225585938,18.9201431274414,-155.211578369141,3,122
297.505249023438,18.9201431274414,-155.204376220703,3,123
297.500854492188,18.9201431274414,-155.197174072266,3,124
297.488830566406,18.9201431274414,-155.189987182617,3,125
297.467803955078,18.9201431274414,-155.18278503418,3,126
297.46240234375,18.9201431274414,-155.175598144531,3,127
297.462799072266,18.9201431274414,-155.168395996094,3,128
297.476440429688,18.9201431274414,-155.161193847656,3,129
297.482757568359,18.9201431274414,-155.154006958008,3,130
297.4814453125,18.9201431274414,-155.14680480957,3,131
297.471710205078,18.9201431274414,-155.139617919922,3,132
297.457641601562,18.9201431274414,-155.132415771484,3,133
297.456787109375,18.9201431274414,-155.125228881836,3,134
297.460754394531,18.9201431274414,-155.118026733398,3,135
297.468597412109,18.9201431274414,-155.110824584961,3,136
297.473571777344,18.9201431274414,-155.103637695312,3,137
297.475372314453,18.9201431274414,-155.096435546875,3,138
297.469543457031,18.9201431274414,-155.089248657227,3,139
297.460571289062,18.9201431274414,-155.082046508789,3,140
297.459686279297,18.9201431274414,-155.074859619141,3,141
297.460906982422,18.9201431274414,-155.067657470703,3,142
297.472290039062,18.9201431274414,-155.060455322266,3,143
297.479675292969,18.9201431274414,-155.053268432617,3,144
297.480346679688,18.9201431274414,-155.04606628418,3,145
297.482604980469,18.9201431274414,-155.038879394531,3,146
297.479217529297,18.9201431274414,-155.031677246094,3,147
297.477508544922,18.9201431274414,-155.024475097656,3,148
297.483367919922,18.9201431274414,-155.017288208008,3,149
297.487884521484,18.9201431274414,-155.01008605957,3,150
297.493377685547,18.9201431274414,-155.002899169922,3,151
297.491424560547,18.9201431274414,-154.995697021484,3,152
297.493804931641,18.9201431274414,-154.988510131836,3,153
297.493041992188,18.9201431274414,-154.981307983398,3,154
297.494445800781,18.9201431274414,-154.974105834961,3,155
297.497161865234,18.9201431274414,-154.966918945312,3,156
297.495574951172,18.9201431274414,-154.959716796875,3,157
297.499420166016,18.9201431274414,-154.952529907227,3,158
297.494812011719,18.9201431274414,-154.945327758789,3,159
297.490966796875,18.9201431274414,-154.938140869141,3,160
297.489532470703,18.9201431274414,-154.930938720703,3,161
297.490234375,18.9201431274414,-154.923736572266,3,162
